"Plot Title: 10365185"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Temperature)","RH, % (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10365185, SEN S/N: 10346473, LBL: Water Content)","PAR, uE (LGR S/N: 10365185, SEN S/N: 10349856, LBL: PhotosyntheticActive Radiation)","Rain, in (LGR S/N: 10365185, SEN S/N: 10364391, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10365185, SEN S/N: 10566448, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Gust Speed)","Batt, V (LGR S/N: 10365185)"
11376,02/11/15 12:33:09 PM,62.105,69.000,0.0405,1313.7,0.000,310.3,2.82,10.13,4.351
11377,02/11/15 12:43:09 PM,61.891,69.700,0.0392,606.2,0.000,39.3,2.82,9.57,4.406
11378,02/11/15 12:53:09 PM,62.319,68.600,0.0401,1278.7,0.000,54.8,2.82,9.57,4.357
11379,02/11/15 01:03:09 PM,61.934,67.800,0.0401,638.7,0.000,195.1,2.82,11.27,4.351
11380,02/11/15 01:13:09 PM,62.661,67.800,0.0405,711.2,0.000,315.9,2.26,8.46,4.381
11381,02/11/15 01:23:09 PM,62.362,69.000,0.0401,1171.2,0.000,28.1,2.82,11.83,4.363
11382,02/11/15 01:33:09 PM,60.818,69.500,0.0384,531.2,0.000,2.8,2.26,7.31,4.351
11383,02/11/15 01:43:09 PM,61.419,68.200,0.0384,601.2,0.000,16.8,2.82,11.27,4.351
11384,02/11/15 01:53:09 PM,61.891,68.100,0.0392,723.7,0.000,32.3,1.70,6.20,4.363
11385,02/11/15 02:03:09 PM,60.604,69.700,0.0371,396.2,0.000,355.2,2.26,8.46,4.357
11386,02/11/15 02:13:09 PM,60.433,70.200,0.0371,403.7,0.000,137.6,1.70,7.31,4.351
11387,02/11/15 02:23:09 PM,60.303,70.600,0.0375,566.2,0.000,268.1,3.38,9.57,4.393
11388,02/11/15 02:33:09 PM,60.775,70.200,0.0371,498.7,0.000,1.4,2.26,8.46,4.351
11389,02/11/15 02:43:09 PM,61.506,68.500,0.0371,586.2,0.000,50.5,2.26,7.90,4.369
11390,02/11/15 02:53:09 PM,63.176,67.000,0.0375,726.2,0.000,32.3,1.70,10.13,4.351
11391,02/11/15 03:03:09 PM,61.977,65.700,0.0384,861.2,0.000,137.6,1.70,8.46,4.345
11392,02/11/15 03:13:09 PM,63.304,64.500,0.0384,748.7,0.000,110.9,1.12,6.76,4.363
11393,02/11/15 03:23:09 PM,61.248,67.000,0.0371,701.2,0.000,60.4,2.82,11.27,4.351
11394,02/11/15 03:33:09 PM,62.191,67.000,0.0375,601.2,0.000,54.8,1.70,6.76,4.351
11395,02/11/15 03:43:09 PM,62.148,68.300,0.0375,578.7,0.000,33.7,1.12,7.31,4.357
11396,02/11/15 03:53:09 PM,61.376,70.300,0.0371,518.7,0.000,353.8,1.70,7.31,4.351
11397,02/11/15 04:03:09 PM,61.032,71.400,0.0371,446.2,0.000,355.2,2.26,6.20,4.357
11398,02/11/15 04:13:09 PM,60.818,71.900,0.0363,366.2,0.000,14.0,1.70,7.31,4.351
11399,02/11/15 04:23:09 PM,60.390,73.000,0.0363,296.2,0.000,7.0,1.70,5.64,4.363
11400,02/11/15 04:33:09 PM,59.959,74.700,0.0350,238.7,0.000,349.6,1.12,5.08,4.351
11401,02/11/15 04:43:09 PM,59.445,75.700,0.0354,186.2,0.000,352.4,1.12,6.20,4.351
11402,02/11/15 04:53:09 PM,58.928,76.800,0.0354,136.2,0.000,344.0,0.56,5.08,4.363
11403,02/11/15 05:03:09 PM,58.411,77.900,0.0350,98.7,0.000,50.5,0.56,3.94,4.351
11404,02/11/15 05:13:09 PM,57.807,79.700,0.0341,73.7,0.000,9.8,0.00,5.08,4.351
11405,02/11/15 05:23:09 PM,57.506,80.200,0.0341,43.7,0.000,14.0,1.12,5.64,4.345
11406,02/11/15 05:33:09 PM,56.772,81.900,0.0341,21.2,0.000,60.4,0.00,2.82,4.345
11407,02/11/15 05:43:09 PM,55.863,83.600,0.0332,8.7,0.000,77.2,0.00,2.26,4.387
11408,02/11/15 05:53:09 PM,55.168,85.500,0.0328,1.2,0.000,77.2,0.00,1.12,4.345
11409,02/11/15 06:03:09 PM,55.690,85.400,0.0332,1.2,0.000,1.4,0.56,3.38,4.339
11410,02/11/15 06:13:09 PM,55.472,85.500,0.0332,1.2,0.000,16.8,1.70,3.94,4.339
11411,02/11/15 06:23:09 PM,54.777,86.500,0.0328,1.2,0.000,18.3,0.56,3.38,4.339
11412,02/11/15 06:33:09 PM,54.865,87.400,0.0332,1.2,0.000,12.6,0.56,3.38,4.339
11413,02/11/15 06:43:09 PM,55.081,87.600,0.0328,1.2,0.000,8.4,0.56,2.26,4.339
11414,02/11/15 06:53:09 PM,55.213,87.100,0.0328,1.2,0.000,9.8,0.00,2.26,4.339
11415,02/11/15 07:03:09 PM,54.516,87.700,0.0328,1.2,0.000,9.8,0.56,3.38,4.339
11416,02/11/15 07:13:09 PM,53.690,89.300,0.0328,1.2,0.000,5.6,0.00,1.70,4.339
11417,02/11/15 07:23:09 PM,53.994,90.200,0.0328,1.2,0.000,1.4,0.00,1.12,4.339
11418,02/11/15 07:33:09 PM,54.169,89.700,0.0319,1.2,0.000,338.3,0.56,3.38,4.339
11419,02/11/15 07:43:09 PM,54.082,89.100,0.0328,1.2,0.000,23.9,1.12,4.50,4.339
11420,02/11/15 07:53:09 PM,53.690,90.100,0.0328,1.2,0.000,21.1,1.12,3.38,4.339
11421,02/11/15 08:03:09 PM,54.169,89.600,0.0328,1.2,0.000,21.1,0.00,1.12,4.333
11422,02/11/15 08:13:09 PM,53.341,90.000,0.0332,1.2,0.000,21.1,0.00,2.26,4.333
11423,02/11/15 08:23:09 PM,53.384,90.800,0.0328,1.2,0.000,21.1,0.00,1.12,4.333
11424,02/11/15 08:33:09 PM,52.860,91.200,0.0328,1.2,0.000,21.1,0.00,1.12,4.333
11425,02/11/15 08:43:09 PM,52.597,91.500,0.0332,1.2,0.000,21.1,0.00,1.12,4.333
11426,02/11/15 08:53:09 PM,52.817,91.000,0.0328,1.2,0.000,21.1,0.56,2.82,4.333
11427,02/11/15 09:03:09 PM,52.641,91.000,0.0328,1.2,0.000,19.7,0.00,1.70,4.333
11428,02/11/15 09:13:09 PM,52.597,91.300,0.0332,1.2,0.000,19.7,0.00,1.12,4.333
11429,02/11/15 09:23:09 PM,52.597,91.100,0.0328,1.2,0.000,19.7,0.56,2.26,4.333
11430,02/11/15 09:33:09 PM,52.729,91.900,0.0328,1.2,0.000,19.7,0.00,1.70,4.333
11431,02/11/15 09:43:09 PM,52.686,91.000,0.0328,1.2,0.000,19.7,0.56,1.70,4.333
11432,02/11/15 09:53:09 PM,52.772,91.000,0.0328,1.2,0.000,19.7,0.56,2.26,4.333
11433,02/11/15 10:03:09 PM,52.729,91.500,0.0328,1.2,0.000,19.7,0.00,1.12,4.333
11434,02/11/15 10:13:09 PM,52.641,91.300,0.0328,1.2,0.000,19.7,0.56,1.70,4.333
11435,02/11/15 10:23:09 PM,52.466,92.000,0.0328,1.2,0.000,19.7,0.00,1.70,4.333
11436,02/11/15 10:33:09 PM,52.203,92.100,0.0328,1.2,0.000,19.7,0.56,1.70,4.333
11437,02/11/15 10:43:09 PM,52.597,92.300,0.0328,1.2,0.000,19.7,0.56,2.26,4.327
11438,02/11/15 10:53:09 PM,51.984,92.800,0.0328,1.2,0.000,19.7,0.56,2.26,4.327
11439,02/11/15 11:03:09 PM,51.895,91.900,0.0328,1.2,0.000,19.7,0.56,1.70,4.327
11440,02/11/15 11:13:09 PM,52.291,91.800,0.0319,1.2,0.000,19.7,0.56,1.70,4.327
11441,02/11/15 11:23:09 PM,51.809,92.900,0.0328,1.2,0.000,19.7,0.00,1.70,4.327
11442,02/11/15 11:33:09 PM,52.246,93.000,0.0328,1.2,0.000,19.7,0.56,1.70,4.327
11443,02/11/15 11:43:09 PM,51.764,92.600,0.0328,1.2,0.000,12.6,0.00,2.26,4.321
11444,02/11/15 11:53:09 PM,51.544,93.900,0.0328,1.2,0.000,327.1,0.00,2.26,4.321
11445,02/12/15 12:03:09 AM,51.589,94.500,0.0332,1.2,0.000,327.1,0.00,1.12,4.321
11446,02/12/15 12:13:09 AM,52.203,94.600,0.0328,1.2,0.000,327.1,0.00,0.56,4.321
11447,02/12/15 12:23:09 AM,52.246,93.200,0.0328,1.2,0.000,318.7,0.00,1.12,4.321
11448,02/12/15 12:33:09 AM,51.940,93.500,0.0332,1.2,0.000,314.5,0.00,0.00,4.321
11449,02/12/15 12:43:09 AM,51.809,94.300,0.0328,1.2,0.000,314.5,0.00,1.12,4.321
11450,02/12/15 12:53:09 AM,52.291,94.000,0.0332,1.2,0.000,314.5,0.00,0.56,4.321
11451,02/12/15 01:03:09 AM,51.940,94.300,0.0332,1.2,0.000,314.5,0.00,1.12,4.321
11452,02/12/15 01:13:09 AM,51.325,95.000,0.0328,1.2,0.000,314.5,0.00,1.12,4.321
11453,02/12/15 01:23:09 AM,51.413,95.400,0.0328,1.2,0.000,315.9,0.00,1.70,4.321
11454,02/12/15 01:33:09 AM,51.633,95.300,0.0332,1.2,0.000,315.9,0.00,0.00,4.321
11455,02/12/15 01:43:09 AM,51.370,95.900,0.0328,1.2,0.000,315.9,0.00,0.56,4.321
11456,02/12/15 01:53:09 AM,51.633,95.500,0.0332,1.2,0.000,315.9,0.00,1.12,4.321
11457,02/12/15 02:03:09 AM,51.633,95.600,0.0332,1.2,0.000,315.9,0.00,1.12,4.321
11458,02/12/15 02:13:09 AM,51.589,95.700,0.0328,1.2,0.000,315.9,0.00,0.00,4.321
11459,02/12/15 02:23:09 AM,51.062,95.900,0.0328,1.2,0.000,315.9,0.00,0.56,4.321
11460,02/12/15 02:33:09 AM,50.974,95.900,0.0332,1.2,0.000,315.9,0.00,0.56,4.321
11461,02/12/15 02:43:09 AM,50.445,95.100,0.0328,1.2,0.000,315.9,0.00,1.12,4.321
11462,02/12/15 02:53:09 AM,50.488,95.800,0.0332,1.2,0.000,315.9,0.00,1.70,4.321
11463,02/12/15 03:03:09 AM,50.002,95.600,0.0332,1.2,0.000,315.9,0.00,1.12,4.321
11464,02/12/15 03:13:09 AM,50.002,95.100,0.0328,1.2,0.000,315.9,0.00,1.70,4.321
11465,02/12/15 03:23:09 AM,49.649,94.900,0.0328,1.2,0.000,315.9,0.00,1.70,4.321
11466,02/12/15 03:33:09 AM,50.092,95.400,0.0328,1.2,0.000,315.9,0.00,1.12,4.321
11467,02/12/15 03:43:09 AM,49.959,94.700,0.0328,1.2,0.000,315.9,0.00,1.12,4.321
11468,02/12/15 03:53:09 AM,49.604,95.200,0.0332,1.2,0.000,315.9,0.00,1.70,4.321
11469,02/12/15 04:03:09 AM,49.516,95.600,0.0332,1.2,0.000,317.3,0.00,1.12,4.321
11470,02/12/15 04:13:09 AM,50.268,94.200,0.0328,1.2,0.000,325.7,0.00,2.26,4.321
11471,02/12/15 04:23:09 AM,50.092,94.600,0.0328,1.2,0.000,345.4,0.00,2.26,4.321
11472,02/12/15 04:33:09 AM,50.047,95.000,0.0328,1.2,0.000,344.0,0.00,1.12,4.321
11473,02/12/15 04:43:09 AM,49.249,95.000,0.0328,1.2,0.000,344.0,0.00,1.12,4.345
11474,02/12/15 04:53:09 AM,49.249,95.100,0.0332,1.2,0.000,344.0,0.00,1.12,4.321
11475,02/12/15 05:03:09 AM,49.782,95.500,0.0332,1.2,0.000,344.0,0.00,1.12,4.321
11476,02/12/15 05:13:09 AM,49.516,95.500,0.0328,1.2,0.000,344.0,0.00,1.70,4.321
11477,02/12/15 05:23:09 AM,49.161,95.400,0.0328,1.2,0.000,344.0,0.00,1.12,4.321
11478,02/12/15 05:33:09 AM,49.383,95.900,0.0328,1.2,0.000,344.0,0.00,1.12,4.321
11479,02/12/15 05:43:09 AM,48.850,95.500,0.0328,1.2,0.000,344.0,0.00,1.12,4.321
11480,02/12/15 05:53:09 AM,49.161,95.600,0.0332,1.2,0.000,344.0,0.00,1.12,4.321
11481,02/12/15 06:03:09 AM,48.583,95.200,0.0332,1.2,0.000,344.0,0.00,1.70,4.321
11482,02/12/15 06:13:09 AM,48.938,95.100,0.0328,1.2,0.000,344.0,0.00,1.12,4.339
11483,02/12/15 06:23:09 AM,48.983,94.900,0.0328,1.2,0.000,344.0,0.00,1.12,4.321
11484,02/12/15 06:33:09 AM,48.983,95.100,0.0328,3.7,0.000,344.0,0.00,1.12,4.321
11485,02/12/15 06:43:09 AM,49.338,93.300,0.0328,13.7,0.000,344.0,0.56,1.70,4.321
11486,02/12/15 06:53:09 AM,49.428,93.900,0.0332,28.7,0.000,344.0,0.00,1.12,4.321
11487,02/12/15 07:03:09 AM,49.516,93.400,0.0332,48.7,0.000,344.0,0.00,1.70,4.321
11488,02/12/15 07:13:09 AM,49.604,93.400,0.0328,76.2,0.000,344.0,0.00,1.12,4.315
11489,02/12/15 07:23:09 AM,50.002,93.500,0.0332,106.2,0.000,344.0,0.00,0.56,4.315
11490,02/12/15 07:33:09 AM,50.092,93.200,0.0332,133.7,0.000,344.0,0.00,0.00,4.321
11491,02/12/15 07:43:09 AM,50.311,92.500,0.0332,158.7,0.000,344.0,0.00,0.00,4.321
11492,02/12/15 07:53:09 AM,50.576,92.600,0.0332,181.2,0.000,344.0,0.00,1.12,4.333
11493,02/12/15 08:03:09 AM,50.886,91.600,0.0332,208.7,0.000,344.0,0.00,0.00,4.339
11494,02/12/15 08:13:09 AM,51.193,91.800,0.0328,236.2,0.000,344.0,0.00,0.00,4.351
11495,02/12/15 08:23:09 AM,51.237,92.100,0.0332,258.7,0.000,344.0,0.00,0.00,4.369
11496,02/12/15 08:33:09 AM,51.589,91.900,0.0341,278.7,0.000,344.0,0.00,0.00,4.363
11497,02/12/15 08:43:09 AM,52.246,91.300,0.0341,301.2,0.000,344.0,0.00,0.00,4.369
11498,02/12/15 08:53:09 AM,52.860,90.400,0.0350,326.2,0.000,344.0,0.00,0.00,4.369
11499,02/12/15 09:03:09 AM,53.427,89.800,0.0341,386.2,0.000,344.0,0.00,2.26,4.363
11500,02/12/15 09:13:09 AM,54.037,89.100,0.0350,401.2,0.000,342.6,0.00,1.12,4.381
11501,02/12/15 09:23:09 AM,54.691,87.000,0.0354,501.2,0.000,344.0,0.00,0.56,4.363
11502,02/12/15 09:33:09 AM,54.865,87.400,0.0354,466.2,0.000,342.6,0.00,1.70,4.351
11503,02/12/15 09:43:09 AM,54.777,87.300,0.0363,511.2,0.000,290.6,0.00,2.26,4.363
11504,02/12/15 09:53:09 AM,56.035,85.900,0.0354,606.2,0.000,237.3,0.00,1.70,4.357
11505,02/12/15 10:03:09 AM,55.733,83.700,0.0354,528.7,0.000,212.0,0.56,3.38,4.369
11506,02/12/15 10:13:09 AM,56.728,82.300,0.0350,881.2,0.000,209.2,0.00,2.26,4.363
11507,02/12/15 10:23:09 AM,57.979,80.300,0.0363,748.7,0.000,207.8,0.00,2.82,4.351
11508,02/12/15 10:33:09 AM,59.401,77.000,0.0371,1016.2,0.000,22.5,2.26,7.90,4.363
11509,02/12/15 10:43:09 AM,60.775,75.000,0.0384,1143.7,0.000,18.3,1.12,6.20,4.351
11510,02/12/15 10:53:09 AM,59.959,74.200,0.0375,1188.7,0.000,183.9,2.82,10.69,4.369
11511,02/12/15 11:03:09 AM,61.032,72.100,0.0384,1183.7,0.000,36.5,2.82,7.31,4.363
11512,02/12/15 11:13:09 AM,60.948,72.600,0.0401,1218.7,0.000,61.8,2.82,8.46,4.351
11513,02/12/15 11:23:09 AM,61.804,72.200,0.0401,1266.2,0.000,241.5,2.26,7.31,4.369
11514,02/12/15 11:33:09 AM,61.761,70.800,0.0401,1291.2,0.000,36.5,2.26,8.46,4.363
11515,02/12/15 11:43:09 AM,61.804,69.900,0.0405,1263.7,0.000,160.0,3.94,9.01,4.351
11516,02/12/15 11:53:09 AM,62.105,69.000,0.0401,1333.7,0.000,206.4,2.82,7.90,4.381
11517,02/12/15 12:03:09 PM,61.633,69.900,0.0401,1323.7,0.000,214.8,3.94,14.65,4.363
11518,02/12/15 12:13:09 PM,63.133,68.700,0.0413,1436.2,0.000,140.4,2.82,9.57,4.351
11519,02/12/15 12:23:09 PM,63.133,68.000,0.0405,1393.7,0.000,137.6,1.70,7.90,4.351
11520,02/12/15 12:33:09 PM,62.362,68.200,0.0401,1328.7,0.000,203.6,3.38,9.01,4.369
11521,02/12/15 12:43:09 PM,63.475,67.300,0.0405,1381.2,0.000,176.9,2.82,9.57,4.363
11522,02/12/15 12:53:09 PM,61.376,68.000,0.0392,528.7,0.000,43.5,2.26,9.01,4.351
11523,02/12/15 01:03:09 PM,61.677,69.000,0.0401,573.7,0.000,82.8,3.38,10.69,4.381
11524,02/12/15 01:13:09 PM,61.891,68.600,0.0392,1281.2,0.000,25.3,1.70,6.76,4.363
11525,02/12/15 01:23:09 PM,62.834,65.600,0.0405,1198.7,0.000,59.0,2.82,11.27,4.351
11526,02/12/15 01:33:09 PM,62.062,67.400,0.0405,1198.7,0.000,169.9,1.70,6.20,4.351
11527,02/12/15 01:43:09 PM,62.620,68.300,0.0401,1058.7,0.000,137.6,3.38,9.01,4.357
11528,02/12/15 01:53:09 PM,62.748,66.600,0.0401,756.2,0.000,144.6,0.56,5.08,4.351
11529,02/12/15 02:03:09 PM,62.661,67.100,0.0401,1131.2,0.000,63.2,2.82,6.76,4.369
11530,02/12/15 02:13:09 PM,61.934,67.600,0.0401,1143.7,0.000,234.5,2.26,7.31,4.357
11531,02/12/15 02:23:09 PM,62.661,68.100,0.0392,1056.2,0.000,216.2,3.38,9.01,4.351
11532,02/12/15 02:33:09 PM,64.117,64.600,0.0401,1033.7,0.000,94.1,1.70,6.20,4.369
11533,02/12/15 02:43:09 PM,62.062,67.500,0.0384,433.7,0.000,234.5,1.12,5.64,4.357
11534,02/12/15 02:53:09 PM,61.205,69.200,0.0375,338.7,0.000,22.5,1.70,7.31,4.351
11535,02/12/15 03:03:09 PM,61.376,70.300,0.0384,921.2,0.000,167.1,1.70,7.31,4.381
11536,02/12/15 03:13:09 PM,62.490,67.900,0.0392,488.7,0.000,88.4,1.70,5.08,4.363
11537,02/12/15 03:23:09 PM,60.775,68.900,0.0375,458.7,0.000,67.4,1.12,6.20,4.351
11538,02/12/15 03:33:09 PM,61.376,70.000,0.0375,711.2,0.000,220.4,1.12,9.01,4.351
11539,02/12/15 03:43:09 PM,60.647,70.100,0.0375,521.2,0.000,321.5,1.70,6.76,4.357
11540,02/12/15 03:53:09 PM,60.991,69.300,0.0375,536.2,0.000,53.3,0.56,3.94,4.351
11541,02/12/15 04:03:09 PM,60.132,70.700,0.0363,448.7,0.000,19.7,1.12,5.64,4.363
11542,02/12/15 04:13:09 PM,59.959,70.400,0.0363,381.2,0.000,165.7,1.12,6.76,4.351
11543,02/12/15 04:23:09 PM,59.659,71.100,0.0363,286.2,0.000,84.2,1.70,11.83,4.375
11544,02/12/15 04:33:09 PM,58.582,72.400,0.0350,133.7,0.000,162.9,0.56,4.50,4.357
11545,02/12/15 04:43:09 PM,57.936,73.000,0.0354,143.7,0.000,213.4,1.70,8.46,4.351
11546,02/12/15 04:53:09 PM,57.807,73.300,0.0341,121.2,0.000,102.5,1.70,7.90,4.363
11547,02/12/15 05:03:09 PM,57.290,74.200,0.0341,88.7,0.000,57.6,1.70,8.46,4.351
11548,02/12/15 05:13:09 PM,56.988,74.600,0.0341,63.7,0.000,249.9,2.82,11.83,4.351
11549,02/12/15 05:23:09 PM,56.772,74.900,0.0341,38.7,0.000,227.4,1.12,6.76,4.351
11550,02/12/15 05:33:09 PM,56.208,76.500,0.0332,26.2,0.000,25.3,1.12,5.08,4.345
11551,02/12/15 05:43:09 PM,55.602,77.800,0.0332,8.7,0.000,339.7,0.00,3.38,4.345
11552,02/12/15 05:53:09 PM,55.429,77.800,0.0332,1.2,0.000,331.3,0.00,1.70,4.345
11553,02/12/15 06:03:09 PM,54.516,79.900,0.0332,1.2,0.000,331.3,0.00,1.70,4.339
11554,02/12/15 06:13:09 PM,53.776,81.600,0.0328,1.2,0.000,331.3,0.00,1.12,4.339
11555,02/12/15 06:23:09 PM,53.559,81.700,0.0328,1.2,0.000,332.7,0.00,1.12,4.351
11556,02/12/15 06:33:09 PM,53.427,82.100,0.0328,1.2,0.000,332.7,0.00,0.56,4.339
11557,02/12/15 06:43:09 PM,53.602,82.100,0.0328,1.2,0.000,332.7,0.00,1.70,4.339
11558,02/12/15 06:53:09 PM,53.078,83.200,0.0328,1.2,0.000,332.7,0.00,1.70,4.339
11559,02/12/15 07:03:09 PM,52.992,83.200,0.0328,1.2,0.000,332.7,0.00,1.70,4.339
11560,02/12/15 07:13:09 PM,52.860,83.500,0.0328,1.2,0.000,332.7,0.00,1.12,4.339
11561,02/12/15 07:23:09 PM,52.686,83.500,0.0328,1.2,0.000,332.7,0.00,1.12,4.339
11562,02/12/15 07:33:09 PM,53.253,82.700,0.0328,1.2,0.000,332.7,0.00,2.26,4.339
11563,02/12/15 07:43:09 PM,52.554,83.100,0.0319,1.2,0.000,332.7,0.56,2.26,4.339
11564,02/12/15 07:53:09 PM,52.423,83.600,0.0328,1.2,0.000,332.7,0.56,2.26,4.339
11565,02/12/15 08:03:09 PM,52.160,84.400,0.0328,1.2,0.000,332.7,0.56,2.26,4.339
11566,02/12/15 08:13:09 PM,52.686,83.600,0.0328,1.2,0.000,327.1,0.56,1.70,4.333
11567,02/12/15 08:23:09 PM,53.209,82.300,0.0328,1.2,0.000,327.1,1.12,2.26,4.339
11568,02/12/15 08:33:09 PM,53.121,82.400,0.0328,1.2,0.000,334.1,0.56,2.82,4.333
11569,02/12/15 08:43:09 PM,52.686,82.700,0.0328,1.2,0.000,335.5,0.56,1.70,4.333
11570,02/12/15 08:53:09 PM,51.940,84.300,0.0319,1.2,0.000,335.5,0.56,1.70,4.333
11571,02/12/15 09:03:09 PM,51.544,84.900,0.0319,1.2,0.000,334.1,0.56,1.70,4.333
11572,02/12/15 09:13:09 PM,52.029,84.400,0.0328,1.2,0.000,334.1,0.56,2.26,4.333
11573,02/12/15 09:23:09 PM,52.466,83.800,0.0328,1.2,0.000,332.7,0.00,2.26,4.333
11574,02/12/15 09:33:09 PM,52.378,82.900,0.0319,1.2,0.000,332.7,0.00,1.12,4.333
11575,02/12/15 09:43:09 PM,51.237,85.200,0.0319,1.2,0.000,332.7,0.00,1.12,4.333
11576,02/12/15 09:53:09 PM,51.282,85.700,0.0319,1.2,0.000,332.7,0.00,2.26,4.333
11577,02/12/15 10:03:09 PM,51.940,84.700,0.0319,1.2,0.000,331.3,0.56,2.26,4.333
11578,02/12/15 10:13:09 PM,51.370,84.800,0.0319,1.2,0.000,328.5,0.00,2.26,4.333
11579,02/12/15 10:23:09 PM,51.193,85.300,0.0319,1.2,0.000,328.5,0.00,1.70,4.333
11580,02/12/15 10:33:09 PM,51.193,85.200,0.0328,1.2,0.000,328.5,0.56,2.26,4.333
11581,02/12/15 10:43:09 PM,51.193,85.500,0.0310,1.2,0.000,328.5,0.00,1.70,4.327
11582,02/12/15 10:53:09 PM,51.237,85.200,0.0319,1.2,0.000,328.5,0.56,2.82,4.327
11583,02/12/15 11:03:09 PM,50.621,86.200,0.0319,1.2,0.000,328.5,0.56,2.26,4.327
11584,02/12/15 11:13:09 PM,51.105,85.800,0.0310,1.2,0.000,328.5,0.56,2.26,4.327
11585,02/12/15 11:23:09 PM,50.797,85.900,0.0319,1.2,0.000,325.7,1.12,2.82,4.327
11586,02/12/15 11:33:09 PM,49.914,87.500,0.0319,1.2,0.000,320.1,0.00,1.70,4.327
11587,02/12/15 11:43:09 PM,50.576,86.500,0.0319,1.2,0.000,321.5,0.00,1.70,4.327
11588,02/12/15 11:53:09 PM,50.533,86.800,0.0319,1.2,0.000,320.1,0.56,2.26,4.327
11589,02/13/15 12:03:09 AM,50.180,87.200,0.0310,1.2,0.000,320.1,0.56,2.26,4.327
11590,02/13/15 12:13:09 AM,49.959,87.500,0.0310,1.2,0.000,320.1,0.56,2.26,4.321
11591,02/13/15 12:23:09 AM,49.471,88.500,0.0319,1.2,0.000,320.1,0.56,2.26,4.321
11592,02/13/15 12:33:09 AM,49.692,88.000,0.0319,1.2,0.000,320.1,0.56,2.26,4.321
11593,02/13/15 12:43:09 AM,49.870,88.100,0.0310,1.2,0.000,322.9,0.56,2.26,4.321
11594,02/13/15 12:53:09 AM,50.002,87.600,0.0310,1.2,0.000,322.9,0.00,1.12,4.321
11595,02/13/15 01:03:09 AM,49.692,88.100,0.0310,1.2,0.000,322.9,0.00,1.12,4.321
11596,02/13/15 01:13:09 AM,49.692,88.000,0.0310,1.2,0.000,322.9,0.00,1.70,4.321
11597,02/13/15 01:23:09 AM,49.383,88.300,0.0319,1.2,0.000,322.9,0.00,1.12,4.321
11598,02/13/15 01:33:09 AM,50.047,87.900,0.0319,1.2,0.000,334.1,0.56,2.26,4.321
11599,02/13/15 01:43:09 AM,49.649,87.400,0.0310,1.2,0.000,16.8,0.00,1.70,4.321
11600,02/13/15 01:53:09 AM,48.983,88.600,0.0310,1.2,0.000,355.2,0.00,1.70,4.321
11601,02/13/15 02:03:09 AM,48.182,89.500,0.0310,1.2,0.000,329.9,0.00,1.70,4.321
11602,02/13/15 02:13:09 AM,48.538,89.300,0.0310,1.2,0.000,329.9,0.00,1.70,4.321
11603,02/13/15 02:23:09 AM,49.737,87.700,0.0319,1.2,0.000,355.2,0.56,2.82,4.321
11604,02/13/15 02:33:09 AM,48.938,88.600,0.0319,1.2,0.000,342.6,0.00,0.56,4.321
11605,02/13/15 02:43:09 AM,48.538,88.800,0.0319,1.2,0.000,342.6,0.00,2.26,4.321
11606,02/13/15 02:53:09 AM,48.360,89.100,0.0310,1.2,0.000,341.2,0.56,1.70,4.321
11607,02/13/15 03:03:09 AM,48.137,89.400,0.0310,1.2,0.000,341.2,0.56,1.70,4.321
11608,02/13/15 03:13:09 AM,48.094,89.700,0.0310,1.2,0.000,341.2,0.56,1.70,4.321
11609,02/13/15 03:23:09 AM,49.692,87.800,0.0310,1.2,0.000,348.2,0.56,2.26,4.321
11610,02/13/15 03:33:09 AM,48.762,87.400,0.0319,1.2,0.000,0.0,0.00,1.70,4.321
11611,02/13/15 03:43:09 AM,48.049,88.800,0.0319,1.2,0.000,0.0,0.56,1.70,4.321
11612,02/13/15 03:53:09 AM,48.049,88.600,0.0319,1.2,0.000,355.2,0.00,1.70,4.321
11613,02/13/15 04:03:09 AM,48.360,88.300,0.0319,1.2,0.000,353.8,0.00,1.12,4.321
11614,02/13/15 04:13:09 AM,47.691,89.500,0.0319,1.2,0.000,353.8,0.00,1.12,4.321
11615,02/13/15 04:23:09 AM,47.467,89.300,0.0319,1.2,0.000,353.8,0.00,1.12,4.321
11616,02/13/15 04:33:09 AM,47.109,89.700,0.0310,1.2,0.000,353.8,0.00,1.70,4.321
11617,02/13/15 04:43:09 AM,47.736,89.000,0.0319,1.2,0.000,353.8,0.00,1.70,4.321
11618,02/13/15 04:53:09 AM,47.871,88.600,0.0310,1.2,0.000,353.8,0.00,1.12,4.321
11619,02/13/15 05:03:09 AM,47.334,88.800,0.0319,1.2,0.000,353.8,0.00,1.70,4.321
11620,02/13/15 05:13:09 AM,47.334,88.700,0.0310,1.2,0.000,352.4,0.56,2.26,4.321
11621,02/13/15 05:23:09 AM,46.841,88.800,0.0319,1.2,0.000,331.3,0.56,2.26,4.321
