Plot Title: 10364448										
#	"Date Time, GMT+06:00"	"Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)"	"RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)"	"Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)"	"PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)"	"Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)"	"Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)"	"Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)"	"Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)"	"Batt, V (LGR S/N: 10364448)"
4327	4/12/2016 10:40	71.964	74.2	0.2064	586.2	0	71.6	1.12	5.08	4.339
4328	4/12/2016 10:50	72.826	73	0.2056	1076.2	0	82.8	0.56	3.38	4.363
4329	4/12/2016 11:00	74.077	71.5	0.2056	1181.2	0	92.7	0.56	3.94	4.351
4330	4/12/2016 11:10	74.511	70.5	0.2047	1203.7	0	227.4	1.12	6.76	4.339
4331	4/12/2016 11:20	73.04	74.5	0.2047	1118.7	0	234.5	2.26	7.31	4.339
4332	4/12/2016 11:30	75.594	71.7	0.2038	1388.7	0	294.8	1.7	7.31	4.339
4333	4/12/2016 11:40	74.899	71.6	0.2038	1418.7	0	56.2	2.82	7.9	4.363
4334	4/12/2016 11:50	75.942	69.8	0.2043	1383.7	0	275.2	3.94	9.57	4.351
4335	4/12/2016 12:00	76.375	71	0.2035	1403.7	0	14	2.82	7.9	4.339
4336	4/12/2016 12:10	76.071	72.1	0.2026	1443.7	0	324.3	1.7	6.2	4.339
4337	4/12/2016 12:20	77.203	71.4	0.2017	926.2	0	352.4	0.56	5.64	4.363
4338	4/12/2016 12:30	74.986	74.1	0.2026	1473.7	0	30.9	2.26	7.31	4.345
4339	4/12/2016 12:40	73.99	76.5	0.2026	1331.2	0	2.8	2.82	12.39	4.339
4340	4/12/2016 12:50	75.463	76.2	0.202	1496.2	0	21.1	2.82	7.9	4.369
4341	4/12/2016 13:00	75.029	77.3	0.2026	1326.2	0	19.7	2.26	7.31	4.351
4342	4/12/2016 13:10	75.551	75.4	0.2017	1343.7	0	28.1	2.82	9.57	4.339
4343	4/12/2016 13:20	74.381	76.4	0.2035	681.2	0	46.3	2.26	8.46	4.339
4344	4/12/2016 13:30	74.986	73.8	0.2035	641.2	0	126.4	2.26	6.76	4.351
4345	4/12/2016 13:40	73.429	76	0.2038	691.2	0	77.2	3.38	8.46	4.339
4346	4/12/2016 13:50	73.386	77	0.2035	1056.2	0	336.9	3.38	9.57	4.333
4347	4/12/2016 14:00	74.727	75	0.2029	1098.7	0	68.8	2.26	7.31	4.345
4348	4/12/2016 14:10	76.114	72.2	0.202	1108.7	0	108.1	3.38	8.46	4.339
4349	4/12/2016 14:20	76.899	71.1	0.202	593.7	0	12.6	3.94	9.57	4.351
4350	4/12/2016 14:30	77.203	69.8	0.2012	1013.7	0	115.1	2.82	10.13	4.339
4351	4/12/2016 14:40	76.811	70.6	0.2008	881.2	0	325.7	2.26	9.01	4.333
4352	4/12/2016 14:50	75.853	70.5	0.2017	858.7	0	98.3	2.82	12.95	4.345
4353	4/12/2016 15:00	76.246	69.9	0.2012	748.7	0	108.1	3.38	11.27	4.339
4354	4/12/2016 15:10	73.731	73.2	0.2035	501.2	0	127.8	2.26	7.9	4.345
4355	4/12/2016 15:20	74.077	74.3	0.2035	283.7	0	61.8	2.82	8.46	4.339
4356	4/12/2016 15:30	72.783	74.2	0.2043	233.7	0	161.5	3.94	10.69	4.345
4357	4/12/2016 15:40	72.351	75.7	0.2043	183.7	0	162.9	3.94	12.39	4.381
4358	4/12/2016 15:50	72.567	75.4	0.2043	218.7	0	168.5	3.94	11.27	4.339
4359	4/12/2016 16:00	72.869	75.4	0.2043	233.7	0	150.2	2.82	8.46	4.339
4360	4/12/2016 16:10	72.007	75.2	0.2052	166.2	0	153	5.08	11.83	4.339
4361	4/12/2016 16:20	71.877	77.3	0.2038	123.7	0	154.4	3.94	13.51	4.345
4362	4/12/2016 16:30	71.317	79	0.202	113.7	0	188.1	3.38	12.39	4.339
4363	4/12/2016 16:40	71.19	81.2	0.2043	113.7	0	157.2	4.5	12.39	4.339
4364	4/12/2016 16:50	71.231	81.1	0.2043	61.2	0	167.1	3.38	10.69	4.339
4365	4/12/2016 17:00	71.146	80.1	0.2047	61.2	0	127.8	5.08	12.95	4.333
4366	4/12/2016 17:10	71.231	80.3	0.2043	76.2	0	144.6	2.82	7.9	4.327
4367	4/12/2016 17:20	71.404	78.4	0.2043	48.7	0	92.7	2.82	7.9	4.321
4368	4/12/2016 17:30	71.834	75.7	0.2043	76.2	0	106.7	2.82	11.27	4.321
4369	4/12/2016 17:40	71.748	76	0.2043	43.7	0	67.4	1.7	6.76	4.321
4370	4/12/2016 17:50	71.748	75	0.2047	23.7	0	88.4	2.82	7.9	4.315
4371	4/12/2016 18:00	71.533	75.5	0.2047	18.7	0	165.7	1.7	5.64	4.315
4372	4/12/2016 18:10	71.361	75.3	0.2047	11.2	0	287.8	0.56	7.31	4.309
4373	4/12/2016 18:20	70.416	78.5	0.2047	1.2	0	103.9	1.12	8.46	4.303
4374	4/12/2016 18:30	72.093	72.3	0.2047	1.2	0	192.3	2.26	12.39	4.303
4375	4/12/2016 18:40	71.748	73.7	0.2047	1.2	0	230.2	3.94	9.57	4.303
4376	4/12/2016 18:50	71.964	71.2	0.2047	1.2	0	165.7	2.26	7.31	4.303
4377	4/12/2016 19:00	71.533	70.4	0.2047	1.2	0	112.3	1.7	7.9	4.297
4378	4/12/2016 19:10	71.317	73.6	0.2047	1.2	0	40.7	1.7	10.69	4.297
4379	4/12/2016 19:20	72.48	67.2	0.2047	1.2	0	133.4	3.38	11.83	4.297
4380	4/12/2016 19:30	73.99	59.5	0.2047	1.2	0	188.1	4.5	21.41	4.297
4381	4/12/2016 19:40	72.437	62.9	0.2047	1.2	0	193.7	2.26	7.31	4.291
4382	4/12/2016 19:50	73.602	60	0.2043	1.2	0	190.9	4.5	9.01	4.291
4383	4/12/2016 20:00	73.083	63.4	0.2043	1.2	0	171.3	2.26	5.64	4.291
4384	4/12/2016 20:10	71.404	73.8	0.2043	1.2	0	148.8	5.08	9.57	4.291
4385	4/12/2016 20:20	73.083	62.7	0.2043	1.2	0	221.8	1.7	5.08	4.291
4386	4/12/2016 20:30	69.17	82.4	0.2052	1.2	0	342.6	1.12	5.64	4.291
4387	4/12/2016 20:40	70.673	75.8	0.2047	1.2	0	206.4	1.7	6.2	4.291
4388	4/12/2016 20:50	70.93	77.5	0.2047	1.2	0	139	3.38	7.31	4.291
4389	4/12/2016 21:00	70.63	79.7	0.2047	1.2	0	155.8	3.94	9.01	4.291
4390	4/12/2016 21:10	70.716	72.4	0.2047	1.2	0	214.8	0.56	3.94	4.291
4391	4/12/2016 21:20	68.099	89.3	0.2052	1.2	0	126.4	0	3.94	4.291
4392	4/12/2016 21:30	67.372	92.6	0.2047	1.2	0	148.8	1.7	5.64	4.291
4393	4/12/2016 21:40	68.698	85.9	0.2047	1.2	0	124.9	1.12	5.64	4.291
4394	4/12/2016 21:50	67.242	94.4	0.2047	1.2	0	1.4	1.12	5.64	4.291
4395	4/12/2016 22:00	67.329	95.5	0.2047	1.2	0	262.5	0.56	3.94	4.291
4396	4/12/2016 22:10	67.5	95.5	0.2047	1.2	0	153	0	2.82	4.285
4397	4/12/2016 22:20	67.199	95.1	0.2047	1.2	0	148.8	0	1.7	4.285
4398	4/12/2016 22:30	67.242	95.5	0.2047	1.2	0	271	0.56	2.82	4.285
4399	4/12/2016 22:40	67.114	95.5	0.2047	1.2	0	221.8	0	1.7	4.285
4400	4/12/2016 22:50	67.158	94.6	0.2047	1.2	0	196.5	0	0	4.285
4401	4/12/2016 23:00	66.515	94.2	0.2047	1.2	0	196.5	0	1.12	4.285
4402	4/12/2016 23:10	66.729	94	0.2047	1.2	0	226	1.12	5.64	4.285
4403	4/12/2016 23:20	66.643	93.1	0.2047	1.2	0	248.5	0.56	2.82	4.285
4404	4/12/2016 23:30	66.6	92.5	0.2047	1.2	0	185.3	0	2.26	4.285
4405	4/12/2016 23:40	66.13	92.9	0.2047	1.2	0	185.3	0	1.7	4.285
4406	4/12/2016 23:50	65.658	92.8	0.2052	1.2	0	220.4	0.56	2.82	4.285
4407	4/13/2016 0:00	65.53	92.7	0.2052	1.2	0	224.6	0	1.12	4.285
4408	4/13/2016 0:10	65.444	92.9	0.2052	1.2	0	223.2	1.12	2.82	4.285
4409	4/13/2016 0:20	65.23	92.9	0.2052	1.2	0	219	0.56	3.38	4.285
4410	4/13/2016 0:30	65.102	93.1	0.2052	1.2	0	209.2	0	1.7	4.285
4411	4/13/2016 0:40	64.888	93.4	0.2052	1.2	0	213.4	0.56	2.26	4.285
4412	4/13/2016 0:50	64.974	93.4	0.2052	1.2	0	217.6	0	2.82	4.285
4413	4/13/2016 1:00	65.788	91.9	0.2052	1.2	0	220.4	0.56	2.82	4.279
4414	4/13/2016 1:10	65.959	91.7	0.2052	1.2	0	196.5	0	1.7	4.279
4415	4/13/2016 1:20	66.087	91.9	0.2052	1.2	0	196.5	0.56	1.7	4.279
4416	4/13/2016 1:30	66.515	91.1	0.2052	1.2	0	196.5	0	1.12	4.291
4417	4/13/2016 1:40	66.214	92.2	0.2052	1.2	0	196.5	0	1.12	4.279
4418	4/13/2016 1:50	65.959	92.2	0.2052	1.2	0	196.5	0	1.12	4.279
4419	4/13/2016 2:00	65.487	92.9	0.2052	1.2	0	196.5	0	2.26	4.273
4420	4/13/2016 2:10	65.487	92.4	0.2052	1.2	0	199.4	0	1.12	4.273
4421	4/13/2016 2:20	65.487	92	0.2052	1.2	0	199.4	0	0	4.279
4422	4/13/2016 2:30	65.273	92	0.2052	1.2	0	199.4	0	1.12	4.273
4423	4/13/2016 2:40	64.717	93	0.2056	1.2	0	199.4	0.56	1.7	4.273
4424	4/13/2016 2:50	63.99	93.5	0.2056	1.2	0	199.4	0.56	1.12	4.273
4425	4/13/2016 3:00	63.732	94	0.2056	1.2	0	199.4	0	1.7	4.273
4426	4/13/2016 3:10	63.689	94.5	0.2056	1.2	0	199.4	0	1.12	4.273
4427	4/13/2016 3:20	63.862	92.9	0.2056	1.2	0	199.4	0	2.26	4.273
4428	4/13/2016 3:30	63.648	92.8	0.2056	1.2	0	199.4	0.56	2.26	4.273
4429	4/13/2016 3:40	63.262	94.9	0.2056	1.2	0	199.4	0	1.7	4.273
4430	4/13/2016 3:50	63.048	94.6	0.2056	1.2	0	199.4	0	1.7	4.273
4431	4/13/2016 4:00	62.919	93.2	0.2056	1.2	0	199.4	0.56	2.82	4.273
4432	4/13/2016 4:10	63.048	93.9	0.2056	1.2	0	212	0.56	2.82	4.273
4433	4/13/2016 4:20	62.791	95.4	0.2056	1.2	0	220.4	0.56	1.7	4.273
4434	4/13/2016 4:30	62.834	95.2	0.2061	1.2	0	224.6	0	2.26	4.273
4435	4/13/2016 4:40	62.49	95.9	0.2061	1.2	0	224.6	0	1.12	4.273
4436	4/13/2016 4:50	62.233	95.8	0.2061	1.2	0	224.6	0	1.7	4.273
4437	4/13/2016 5:00	62.834	94.1	0.2061	1.2	0	217.6	0.56	3.38	4.273
4438	4/13/2016 5:10	62.406	94.9	0.2061	1.2	0	209.2	0.56	1.7	4.273
4439	4/13/2016 5:20	63.304	92	0.2061	1.2	0	210.6	1.12	5.08	4.273
4440	4/13/2016 5:30	62.834	92.2	0.2061	1.2	0	213.4	1.12	3.94	4.273
4441	4/13/2016 5:40	62.748	92.4	0.2064	6.2	0	214.8	1.12	3.38	4.273
4442	4/13/2016 5:50	62.791	91.7	0.2064	18.7	0	214.8	0.56	2.82	4.273
4443	4/13/2016 6:00	62.233	92.9	0.2064	33.7	0	214.8	0.56	1.7	4.267
4444	4/13/2016 6:10	62.577	92	0.2064	53.7	0	212	1.12	3.38	4.267
4445	4/13/2016 6:20	63.005	91.6	0.2061	78.7	0	209.2	0.56	1.7	4.273
4446	4/13/2016 6:30	63.862	89.8	0.2061	103.7	0	213.4	0.56	3.94	4.279
4447	4/13/2016 6:40	63.819	90.3	0.2061	131.2	0	223.2	0	1.7	4.291
4448	4/13/2016 6:50	64.204	89.9	0.2061	158.7	0	221.8	0	1.7	4.303
4449	4/13/2016 7:00	64.931	89.4	0.2056	191.2	0	221.8	0	2.26	4.333
4450	4/13/2016 7:10	65.53	89.3	0.2056	231.2	0	221.8	0	1.12	4.363
4451	4/13/2016 7:20	67.199	83	0.2052	306.2	0	221.8	0	0.56	4.381
4452	4/13/2016 7:30	68.527	79.7	0.2047	358.7	0	221.8	0	0	4.363
4453	4/13/2016 7:40	68.142	79.8	0.2043	398.7	0	221.8	0	0.56	4.363
4454	4/13/2016 7:50	68.227	77.9	0.2043	438.7	0	224.6	0	0	4.351
4455	4/13/2016 8:00	68.4	76	0.2043	371.2	0	241.5	0	2.26	4.339
4456	4/13/2016 8:10	69.129	75.4	0.2043	551.2	0	271	0	0	4.351
4457	4/13/2016 8:20	69.213	76	0.2035	651.2	0	289.2	0	2.26	4.339
4458	4/13/2016 8:30	69.728	75.8	0.2035	688.7	0	339.7	0	2.26	4.363
4459	4/13/2016 8:40	70.072	75.5	0.2029	771.2	0	341.2	0	1.7	4.351
4460	4/13/2016 8:50	70.716	75.7	0.2026	836.2	0	22.5	0	3.38	4.339
4461	4/13/2016 9:00	70.846	74.8	0.202	901.2	0	33.7	0.56	3.38	4.393
4462	4/13/2016 9:10	70.502	74.6	0.202	873.7	0	12.6	0.56	3.38	4.351
4463	4/13/2016 9:20	72.007	74.2	0.202	971.2	0	339.7	0.56	2.26	4.345
4464	4/13/2016 9:30	73.731	71.9	0.2012	991.2	0	355.2	0	2.26	4.339
4465	4/13/2016 9:40	72.869	74.1	0.2012	773.7	0	33.7	0.56	4.5	4.363
4466	4/13/2016 9:50	72.05	74.4	0.202	593.7	0	9.8	1.12	5.64	4.351
4467	4/13/2016 10:00	73.602	73.6	0.2008	1143.7	0	352.4	0.56	4.5	4.339
4468	4/13/2016 10:10	73.731	71.5	0.2003	1181.2	0	21.1	0.56	4.5	4.339
4469	4/13/2016 10:20	75.16	70.7	0.2003	1261.2	0	11.2	1.12	3.94	4.363
4470	4/13/2016 10:30	75.029	70.4	0.2008	1261.2	0	0	1.7	5.08	4.345
4471	4/13/2016 10:40	75.117	70.8	0.2003	861.2	0	59	1.7	4.5	4.339
4472	4/13/2016 10:50	74.12	71	0.2003	1248.7	0	16.8	2.26	6.76	4.393
4473	4/13/2016 11:00	74.467	71.2	0.2008	1386.2	0	78.6	3.38	11.27	4.357
4474	4/13/2016 11:10	75.551	70.4	0.2003	1538.7	0	318.7	2.26	10.69	4.345
4475	4/13/2016 11:20	74.986	71.7	0.1999	1418.7	0	325.7	2.82	9.01	4.339
4476	4/13/2016 11:30	76.332	68.6	0.1999	593.7	0	240.1	2.26	7.9	4.363
4477	4/13/2016 11:40	75.42	70.1	0.2008	773.7	0	147.4	2.26	7.31	4.345
4478	4/13/2016 11:50	73.688	73.6	0.2012	606.2	0	73	2.26	11.83	4.339
4479	4/13/2016 12:00	74.683	74	0.2003	1343.7	0	54.8	2.82	10.69	4.339
4480	4/13/2016 12:10	73.818	75.3	0.2003	576.2	0	109.5	2.26	5.64	4.339
4481	4/13/2016 12:20	75.29	72.8	0.1994	601.2	0	169.9	2.26	7.9	4.339
4482	4/13/2016 12:30	74.554	73.6	0.2008	711.2	0	122.1	3.94	10.13	4.369
4483	4/13/2016 12:40	75.724	72.8	0.1994	1373.7	0	119.3	4.5	11.27	4.357
4484	4/13/2016 12:50	76.114	70.7	0.1985	1428.7	0	119.3	4.5	11.83	4.345
4485	4/13/2016 13:00	77.99	70	0.1972	1483.7	0	115.1	2.82	11.83	4.339
4486	4/13/2016 13:10	78.339	65.6	0.1972	1453.7	0	134.8	3.94	10.69	4.363
4487	4/13/2016 13:20	79.524	64.5	0.1963	1563.7	0	134.8	2.82	8.46	4.363
4488	4/13/2016 13:30	77.902	64.4	0.1972	1403.7	0	103.9	4.5	12.39	4.339
4489	4/13/2016 13:40	78.471	62.3	0.1967	1401.2	0	94.1	4.5	13.51	4.363
4490	4/13/2016 13:50	79.304	60.7	0.1963	1351.2	0	85.6	2.82	14.09	4.345
4491	4/13/2016 14:00	79.567	60.3	0.1926	1311.2	0	102.5	2.26	11.83	4.339
4492	4/13/2016 14:10	78.822	62.9	0.1948	1313.7	0	91.3	3.38	8.46	4.351
4493	4/13/2016 14:20	79.788	60.8	0.1954	1278.7	0	98.3	3.94	8.46	4.339
4494	4/13/2016 14:30	77.99	62.7	0.1958	1263.7	0	115.1	3.94	10.13	4.333
4495	4/13/2016 14:40	78.427	62.9	0.1948	1253.7	0	129.2	3.94	11.27	4.351
4496	4/13/2016 14:50	76.725	66.2	0.1958	1133.7	0	89.9	4.5	11.83	4.339
4497	4/13/2016 15:00	78.121	63	0.1958	1066.2	0	88.4	3.94	10.13	4.333
4498	4/13/2016 15:10	78.865	61.8	0.1954	998.7	0	68.8	2.82	9.57	4.345
4499	4/13/2016 15:20	75.767	65.5	0.1939	971.2	0	130.6	5.64	14.65	4.339
4500	4/13/2016 15:30	76.55	62.2	0.1954	901.2	0	134.8	6.2	16.33	4.363
4501	4/13/2016 15:40	76.158	62.4	0.1963	861.2	0	144.6	5.08	12.95	4.345
4502	4/13/2016 15:50	74.12	67.8	0.1972	541.2	0	192.3	4.5	13.51	4.339
4503	4/13/2016 16:00	74.813	68.9	0.1967	541.2	0	50.5	2.82	9.57	4.351
4504	4/13/2016 16:10	73.688	70.7	0.1967	686.2	0	353.8	4.5	11.83	4.339
4505	4/13/2016 16:20	75.29	68	0.1967	603.7	0	96.9	4.5	11.27	4.339
4506	4/13/2016 16:30	74.424	63.6	0.1976	433.7	0	112.3	2.82	7.31	4.345
4507	4/13/2016 16:40	74.856	62.6	0.1981	231.2	0	132	2.26	8.46	4.339
4508	4/13/2016 16:50	73.083	64	0.1994	148.7	0	124.9	2.26	8.46	4.339
4509	4/13/2016 17:00	72.394	63.4	0.1999	108.7	0	105.3	2.82	7.31	4.333
4510	4/13/2016 17:10	72.05	64.3	0.1999	91.2	0	103.9	2.26	5.64	4.333
4511	4/13/2016 17:20	72.264	63	0.1999	83.7	0	134.8	3.38	14.65	4.321
4512	4/13/2016 17:30	72.997	59.7	0.1999	56.2	0	19.7	3.94	13.51	4.321
4513	4/13/2016 17:40	73.083	57.4	0.1999	43.7	0	103.9	3.94	12.95	4.321
4514	4/13/2016 17:50	72.997	54.6	0.1999	31.2	0	292	3.94	10.69	4.321
4515	4/13/2016 18:00	73.213	51.3	0.1999	18.7	0	321.5	4.5	14.65	4.315
4516	4/13/2016 18:10	73.429	49.1	0.1999	11.2	0	294.8	4.5	12.95	4.309
4517	4/13/2016 18:20	73.213	48.2	0.1999	3.7	0	331.3	3.94	21.41	4.303
4518	4/13/2016 18:30	73.602	46.8	0.1999	1.2	0	338.3	2.82	10.69	4.303
4519	4/13/2016 18:40	73.083	46.1	0.1999	1.2	0	338.3	3.94	12.95	4.303
4520	4/13/2016 18:50	71.964	48	0.2003	1.2	0	334.1	3.38	11.27	4.303
4521	4/13/2016 19:00	73.429	42.4	0.1999	1.2	0	327.1	6.2	12.39	4.297
4522	4/13/2016 19:10	72.178	47	0.1999	1.2	0	306.1	3.94	7.9	4.297
4523	4/13/2016 19:20	72.653	42.4	0.1999	1.2	0	320.1	3.38	12.95	4.297
4524	4/13/2016 19:30	73.386	41.9	0.1999	1.2	0	327.1	4.5	12.39	4.297
4525	4/13/2016 19:40	72.567	41.3	0.1999	1.2	0	320.1	3.94	11.83	4.291
4526	4/13/2016 19:50	72.221	42.1	0.1999	1.2	0	310.3	3.38	10.13	4.291
4527	4/13/2016 20:00	72.826	40	0.1994	1.2	0	303.2	3.94	9.57	4.291
4528	4/13/2016 20:10	72.826	39.6	0.1999	1.2	0	297.6	5.08	14.09	4.291
4529	4/13/2016 20:20	71.577	42.9	0.1999	1.2	0	289.2	3.94	11.83	4.291
4530	4/13/2016 20:30	71.146	46.4	0.1994	1.2	0	292	4.5	10.69	4.291
4531	4/13/2016 20:40	72.007	41.2	0.1999	1.2	0	294.8	2.82	9.01	4.291
4532	4/13/2016 20:50	72.221	40.4	0.1994	1.2	0	306.1	4.5	11.83	4.291
4533	4/13/2016 21:00	72.351	40.4	0.1994	1.2	0	293.4	3.94	9.01	4.291
4534	4/13/2016 21:10	71.447	42.4	0.1999	1.2	0	313.1	2.26	10.13	4.291
4535	4/13/2016 21:20	71.577	42.8	0.1994	1.2	0	308.9	3.94	12.95	4.291
4536	4/13/2016 21:30	71.06	42.8	0.1999	1.2	0	308.9	1.7	10.69	4.291
4537	4/13/2016 21:40	71.791	43.1	0.1999	1.2	0	345.4	2.82	10.13	4.321
4538	4/13/2016 21:50	70.329	45.7	0.1999	1.2	0	109.5	1.7	5.64	4.321
4539	4/13/2016 22:00	66.13	55.6	0.2003	1.2	0	220.4	1.7	5.08	4.285
4540	4/13/2016 22:10	67.285	52.3	0.2008	1.2	0	183.9	1.12	6.76	4.285
4541	4/13/2016 22:20	66.043	56.3	0.2008	1.2	0	212	1.12	8.46	4.285
4542	4/13/2016 22:30	65.444	57.4	0.2008	1.2	0	174.1	0.56	2.82	4.285
4543	4/13/2016 22:40	65.188	58.1	0.2012	1.2	0	190.9	0.56	2.82	4.285
4544	4/13/2016 22:50	65.145	58.5	0.2012	1.2	0	193.7	1.12	3.38	4.285
4545	4/13/2016 23:00	66.472	56.8	0.2012	1.2	0	189.5	1.7	5.08	4.285
4546	4/13/2016 23:10	65.574	59.2	0.2012	1.2	0	223.2	1.7	5.64	4.285
4547	4/13/2016 23:20	64.332	61.7	0.2012	1.2	0	192.3	2.26	3.94	4.285
4548	4/13/2016 23:30	63.862	62.8	0.2012	1.2	0	227.4	1.7	4.5	4.285
4549	4/13/2016 23:40	62.748	64.5	0.2012	1.2	0	216.2	1.7	3.38	4.285
4550	4/13/2016 23:50	63.133	64.1	0.2012	1.2	0	203.6	1.7	3.94	4.285
4551	4/14/2016 0:00	62.62	64.4	0.2017	1.2	0	199.4	1.12	3.38	4.285
4552	4/14/2016 0:10	62.577	64.6	0.2017	1.2	0	212	1.7	6.2	4.285
4553	4/14/2016 0:20	64.288	59	0.2017	1.2	0	213.4	1.7	4.5	4.285
4554	4/14/2016 0:30	62.276	62.2	0.2017	1.2	0	210.6	1.12	5.64	4.285
4555	4/14/2016 0:40	63.775	59.1	0.2017	1.2	0	217.6	2.26	5.64	4.285
4556	4/14/2016 0:50	62.191	62.2	0.2017	1.2	0	209.2	1.12	2.82	4.285
4557	4/14/2016 1:00	62.748	62.7	0.2017	1.2	0	209.2	1.12	4.5	4.285
4558	4/14/2016 1:10	61.891	64.5	0.2017	1.2	0	206.4	1.12	4.5	4.285
4559	4/14/2016 1:20	61.506	66.5	0.2017	1.2	0	193.7	1.12	2.26	4.279
4560	4/14/2016 1:30	60.904	68	0.202	1.2	0	193.7	1.12	2.26	4.279
4561	4/14/2016 1:40	60.948	68.7	0.202	1.2	0	193.7	0.56	2.26	4.279
4562	4/14/2016 1:50	61.119	67.4	0.202	1.2	0	196.5	1.12	3.38	4.279
4563	4/14/2016 2:00	61.333	65.5	0.202	1.2	0	196.5	1.12	3.38	4.279
4564	4/14/2016 2:10	60.818	67.4	0.202	1.2	0	200.8	1.7	3.38	4.273
4565	4/14/2016 2:20	61.761	64.9	0.202	1.2	0	195.1	1.7	3.94	4.279
4566	4/14/2016 2:30	62.019	66.6	0.202	1.2	0	193.7	1.7	3.94	4.273
4567	4/14/2016 2:40	61.59	69.2	0.202	1.2	0	196.5	0.56	2.82	4.273
4568	4/14/2016 2:50	61.333	73.5	0.202	1.2	0	196.5	1.12	2.82	4.273
4569	4/14/2016 3:00	61.677	73.8	0.202	1.2	0	196.5	0.56	2.82	4.273
4570	4/14/2016 3:10	61.376	74.9	0.202	1.2	0	196.5	0.56	2.26	4.273
4571	4/14/2016 3:20	61.462	74.1	0.202	1.2	0	196.5	0.56	2.26	4.273
4572	4/14/2016 3:30	61.29	74.2	0.202	1.2	0	196.5	0.56	2.26	4.273
4573	4/14/2016 3:40	61.032	75.4	0.202	1.2	0	196.5	0.56	2.26	4.273
4574	4/14/2016 3:50	60.991	75.5	0.202	1.2	0	196.5	0.56	2.26	4.273
4575	4/14/2016 4:00	61.419	73.8	0.202	1.2	0	196.5	0.56	2.82	4.273
4576	4/14/2016 4:10	61.032	74.1	0.202	1.2	0	198	0.56	2.82	4.273
4577	4/14/2016 4:20	60.861	74.2	0.2026	1.2	0	196.5	0	1.7	4.273
4578	4/14/2016 4:30	61.119	73	0.2026	1.2	0	196.5	0.56	2.26	4.273
4579	4/14/2016 4:40	61.72	70.1	0.202	1.2	0	196.5	1.12	2.82	4.273
4580	4/14/2016 4:50	62.276	69.1	0.202	1.2	0	196.5	0.56	2.26	4.273
4581	4/14/2016 5:00	62.105	69.1	0.202	1.2	0	213.4	0.56	2.82	4.267
4582	4/14/2016 5:10	61.677	68.8	0.202	1.2	0	198	0.56	2.82	4.267
4583	4/14/2016 5:20	61.333	68.6	0.2026	1.2	0	193.7	0	2.82	4.267
4584	4/14/2016 5:30	61.506	68.4	0.2026	3.7	0	193.7	0	1.7	4.267
4585	4/14/2016 5:40	61.205	69.5	0.2026	11.2	0	193.7	0	1.7	4.267
4586	4/14/2016 5:50	60.733	70.5	0.2026	26.2	0	193.7	0	1.7	4.267
4587	4/14/2016 6:00	60.433	71.7	0.2026	46.2	0	193.7	1.12	2.26	4.267
4588	4/14/2016 6:10	60.604	71	0.2026	68.7	0	193.7	0.56	2.26	4.267
4589	4/14/2016 6:20	60.861	72.2	0.202	91.2	0	193.7	0.56	2.82	4.273
4590	4/14/2016 6:30	60.991	73.8	0.202	116.2	0	193.7	0.56	2.26	4.285
4591	4/14/2016 6:40	61.891	72.7	0.202	138.7	0	193.7	0.56	2.26	4.291
4592	4/14/2016 6:50	62.148	71.9	0.202	163.7	0	195.1	0	1.7	4.315
4593	4/14/2016 7:00	62.105	72.7	0.2017	191.2	0	195.1	1.12	2.26	4.333
4594	4/14/2016 7:10	63.176	70.8	0.2017	271.2	0	195.1	1.12	2.26	4.381
4595	4/14/2016 7:20	64.717	69	0.2008	363.7	0	195.1	0.56	2.26	4.387
4596	4/14/2016 7:30	66.173	69.1	0.1999	418.7	0	195.1	0	1.12	4.369
4597	4/14/2016 7:40	68.443	64.2	0.1994	493.7	0	195.1	0	0	4.363
4598	4/14/2016 7:50	70.286	61.2	0.199	556.2	0	195.1	0	0	4.351
4599	4/14/2016 8:00	70.716	52.6	0.1985	621.2	0	199.4	0	1.7	4.345
4600	4/14/2016 8:10	70.587	51	0.1981	683.7	0	292	0	1.7	4.339
4601	4/14/2016 8:20	72.178	47.5	0.1976	748.7	0	311.7	0	1.7	4.357
4602	4/14/2016 8:30	74.077	46.9	0.1972	803.7	0	311.7	0	1.12	4.345
4603	4/14/2016 8:40	73.256	44.9	0.1967	868.7	0	311.7	0	1.12	4.339
4604	4/14/2016 8:50	73.342	49.8	0.1967	928.7	0	315.9	0	2.26	4.363
4605	4/14/2016 9:00	72.696	49.6	0.1967	986.2	0	5.6	0.56	2.82	4.351
4606	4/14/2016 9:10	72.955	48.9	0.1963	1048.7	0	36.5	1.12	3.94	4.345
4607	4/14/2016 9:20	73.731	49.3	0.1958	1098.7	0	18.3	0.56	3.38	4.339
